,title,price,link
214,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","33,999",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CB7S1RTX/ref=sr_1_17?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447744&sprefix=lap%2Caps%2C222&sr=8-17
215,"Acer [Smartchoice] Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","26,990",https://amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_18?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447744&sprefix=lap%2Caps%2C222&sr=8-18
216,"Lenovo LOQ 2024 Intel Core i5-13450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4050 6GB Graphics/MSO 21/1Yr ADP Free/3 Mon Game Pass/Grey/2.4Kg), 83DV007GIN  ","79,990",https://amazon.in//Lenovo-i5-13450HX-300Nits-Graphics-83DV007GIN/dp/B0D49W5KZP/ref=sr_1_19?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447744&sprefix=lap%2Caps%2C222&sr=8-19
217,"(Refurbished) Dell Latitude 5270 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/12.3"" (31.8 cm) HD/Windows 11/MS Office/WiFi/BT/Intel UHD Graphics)  ","16,200",https://amazon.in//Refurbished-Dell-Latitude-Windows-Graphics/dp/B0D8BGMLGH/ref=sr_1_20?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447744&sprefix=lap%2Caps%2C222&sr=8-20
218,"HP Pavilion 16, Enhanced by AI, Intel Core Ultra 7 155U, 16-inch (40.6 cm), WUXGA, 16GB LPDDR5x, 512GB SSD, Intel graphics, 1080p FHD IR camera, Copilot, Backlit KB (Win 11, Silver, 1.77 kg),af0028TU  ","89,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NzEyMzYwMzA2OTkzMjAxOjE3MjE0NDc3NDU6c3BfYnRmOjMwMDI1MDgyODY5ODAzMjo6MDo6&url=%2FHP-Pavilion-Enhanced-graphics-af0028TU%2Fdp%2FB0D2685XZW%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721447744%26sprefix%3Dlap%252Caps%252C222%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
219,"ASUS Zenbook 14, Intel Core Ultra 5, 14"" 3K OLED 16:10 120 Hz, Thin & Light Laptop, Built-in AI (16GB RAM/1 TB//Win 11/Office 2021/Backlit/Touchscreen/75WHr /Ponder Blue/1.28 Kg), UX3405MA-PZ552WS  ","1,07,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NzEyMzYwMzA2OTkzMjAxOjE3MjE0NDc3NDU6c3BfYnRmOjMwMDI1MDgyODY5ODIzMjo6MDo6&url=%2FASUS-Zenbook-Intel-Ultra-Built%2Fdp%2FB0D89NT6VZ%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721447744%26sprefix%3Dlap%252Caps%252C222%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
220,"Dell [Smartchoice G15-5530 Gaming Laptop, Intel Core i5-13450HX, 16GB DDR5, 1TB, NVIDIA RTX 3050,6GB GDDR6,15.6"" (39.62cm) FHD 120Hz 250 nits,Backlit KB Orange,Win 11 + MSO'21,Dark Shadow Gray,2.65kg  ","69,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MjUyMjM3Nzg0OTk1MjAxOjE3MjE0NDc3NTE6c3BfYXRmOjMwMDI1MDQ5NTk2NTkzMjo6MDo6&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721447750%26sprefix%3Dlap%252Caps%252C222%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
221,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR 4GB /Cosmos Gray/1.86Kg), B12UCX-1695IN  ","49,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MjUyMjM3Nzg0OTk1MjAxOjE3MjE0NDc3NTE6c3BfYXRmOjMwMDI1MTA3ODQzNzAzMjo6MDo6&url=%2FMSI-i5-12450H-Windows-GeForce-B12UCX-1695IN%2Fdp%2FB0CV9S9VTD%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721447750%26sprefix%3Dlap%252Caps%252C222%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
222,"ASUS VivoBook 15 (2021) Thin and Light Laptop, Dual Core Intel Celeron N4020, 15.6-inch (39.62 cm) HD, (4GB RAM/256GB SSD/Integrated Graphics/Windows 11 Home/Transparent Silver/1.8 Kg), X515MA-BR011W  ","19,990",https://amazon.in//ASUS-15-6-inch-Integrated-Transparent-X515MA-BR011W/dp/B09SGGB687/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447750&sprefix=lap%2Caps%2C222&sr=8-3
223,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, 720p HD camera, Backlit KB, Thin & Light (Win 11, Silver, 1.69 kg), fy5009TU  ","49,990",https://amazon.in//HP-i5-1235U-15-6-inch-graphics-fy5009TU/dp/B0D4M66F6R/ref=sr_1_4?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447681&sprefix=lap%2Caps%2C222&sr=8-4
224,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, 720p HD camera, Backlit KB, Thin & Light (Win 11, Silver, 1.69 kg), fy5009TU  ","49,990",https://amazon.in//HP-i5-1235U-15-6-inch-graphics-fy5009TU/dp/B0D4M66F6R/ref=sr_1_4?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447687&sprefix=lap%2Caps%2C222&sr=8-4
225,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, 720p HD camera, Backlit KB, Thin & Light (Win 11, Silver, 1.69 kg), fy5009TU  ","49,990",https://amazon.in//HP-i5-1235U-15-6-inch-graphics-fy5009TU/dp/B0D4M66F6R/ref=sr_1_4?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447750&sprefix=lap%2Caps%2C222&sr=8-4
226,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/8 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","29,990",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CKLN7PSZ/ref=sr_1_5?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447750&sprefix=lap%2Caps%2C222&sr=8-5
227,"Dell [Smartchoice G15-5530 Gaming Laptop, Intel Core i5-13450HX, 16GB DDR5, 1TB, NVIDIA RTX 3050,6GB GDDR6,15.6"" (39.62cm) FHD 120Hz 250 nits,Backlit KB Orange,Win 11 + MSO'21,Dark Shadow Gray,2.65kg  ","69,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMjM3MTY2NjQ4ODcyMjAxOjE3MjE0NDc3NTE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDQ5NTk2NTkzMjo6MDo6&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Rpni9nSu_k7V9Uvt6_Sbq6FsWkIntGqslB6ZlJKXSDtXNet-CxlT1rg9lFPsxOw5GPsPYayVnGB70WcxBpG-IA.e3bkkXnJOOXccWTiU9tPkepRB-6TyRgGadN5ifDTaIg%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CRKXDX83%26pd_rd_r%3Dc63f0409-6d0f-46ed-b34e-a13b051b174d%26pd_rd_w%3DY7Vdp%26pd_rd_wg%3DxVsNi%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3D3D9T7TME7BKJA07HX6X0%26qid%3D1721447750%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sprefix%3Dlap%252Caps%252C222%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
228,"HP Victus Gaming Laptop, 12th Gen Intel Core i5-12450H,4GB RTX 2050 GPU,15.6-inch(39.6 cm),FHD,IPS,144Hz,16GB DDR4,512GB SSD,Backlit KB,MSO,B&O,9ms response time(Blue, 2.29 kg),fa1373TX/fa1227TX  ","56,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMjM3MTY2NjQ4ODcyMjAxOjE3MjE0NDc3NTE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MTA3ODQzNjUzMjo6MTo6&url=%2FHP-i5-12450H-15-6-inch-response-fa1373TX%2Fdp%2FB0D2DDJ6PJ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Rpni9nSu_k7V9Uvt6_Sbq6FsWkIntGqslB6ZlJKXSDtXNet-CxlT1rg9lFPsxOw5GPsPYayVnGB70WcxBpG-IA.e3bkkXnJOOXccWTiU9tPkepRB-6TyRgGadN5ifDTaIg%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D2DDJ6PJ%26pd_rd_r%3Dc63f0409-6d0f-46ed-b34e-a13b051b174d%26pd_rd_w%3DY7Vdp%26pd_rd_wg%3DxVsNi%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3D3D9T7TME7BKJA07HX6X0%26qid%3D1721447750%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlap%252Caps%252C222%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
229,"Lenovo [Smartchoice] LOQ 12th Gen Intel Core i5-12450HX /39.6cm/ 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/100% sRGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN  ","65,980",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMjM3MTY2NjQ4ODcyMjAxOjE3MjE0NDc3NTE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MTA3ODQzNjQzMjo6Mjo6&url=%2FLenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN%2Fdp%2FB0CX8XPKWJ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Rpni9nSu_k7V9Uvt6_Sbq6FsWkIntGqslB6ZlJKXSDtXNet-CxlT1rg9lFPsxOw5GPsPYayVnGB70WcxBpG-IA.e3bkkXnJOOXccWTiU9tPkepRB-6TyRgGadN5ifDTaIg%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CX8XPKWJ%26pd_rd_r%3Dc63f0409-6d0f-46ed-b34e-a13b051b174d%26pd_rd_w%3DY7Vdp%26pd_rd_wg%3DxVsNi%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3D3D9T7TME7BKJA07HX6X0%26qid%3D1721447750%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sprefix%3Dlap%252Caps%252C222%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
230,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15"" (38.1cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/MSO 21/1Yr ADP Free/Alexa built-in/3 mon Game Pass/Grey/1.6Kg), 83EM008GIN  ","59,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMjM3MTY2NjQ4ODcyMjAxOjE3MjE0NDc3NTE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIyNDI2MjYwNjgzMjo6Mzo6&url=%2FLenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN%2Fdp%2FB0D6NCVQZQ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Rpni9nSu_k7V9Uvt6_Sbq6FsWkIntGqslB6ZlJKXSDtXNet-CxlT1rg9lFPsxOw5GPsPYayVnGB70WcxBpG-IA.e3bkkXnJOOXccWTiU9tPkepRB-6TyRgGadN5ifDTaIg%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D6NCVQZQ%26pd_rd_r%3Dc63f0409-6d0f-46ed-b34e-a13b051b174d%26pd_rd_w%3DY7Vdp%26pd_rd_wg%3DxVsNi%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3D3D9T7TME7BKJA07HX6X0%26qid%3D1721447750%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sprefix%3Dlap%252Caps%252C222%26sr%3D1-4-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
231,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa built-in/3 mon. Game Pass/Grey/1.37Kg), 83EQ005VIN  ","51,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMjM3MTY2NjQ4ODcyMjAxOjE3MjE0NDc3NTE6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIzMjE4MzU0MTAzMjo6NDo6&url=%2FLenovo-IdeaPad-i5-12450H-35-5cm-83EQ005VIN%2Fdp%2FB0D6MPVN7B%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.Rpni9nSu_k7V9Uvt6_Sbq6FsWkIntGqslB6ZlJKXSDtXNet-CxlT1rg9lFPsxOw5GPsPYayVnGB70WcxBpG-IA.e3bkkXnJOOXccWTiU9tPkepRB-6TyRgGadN5ifDTaIg%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D6MPVN7B%26pd_rd_r%3Dc63f0409-6d0f-46ed-b34e-a13b051b174d%26pd_rd_w%3DY7Vdp%26pd_rd_wg%3DxVsNi%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3D3D9T7TME7BKJA07HX6X0%26qid%3D1721447750%26sbo%3D9ZOMT9Jm0JH%252Ft%252BWi68iDSA%253D%253D%26sprefix%3Dlap%252Caps%252C222%26sr%3D1-5-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
232,"HP Laptop 15s, 12th Gen Intel Core i3, 15.6-inch (39.6 cm), 8GB DDR4, 512GB SSD, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq5007TU / FQ5327TU  ","35,990",https://amazon.in//HP-i3-1215U-15-6-inch-Graphics-Speakers/dp/B0BP2M7CCS/ref=sr_1_6?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447750&sprefix=lap%2Caps%2C222&sr=8-6
233,"Dell 14 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/14.0""(35.56cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Grey/1.48kg  ","33,990",https://amazon.in//Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ9HZPP/ref=sr_1_7?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447750&sprefix=lap%2Caps%2C222&sr=8-7
234,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i7-13620H 15"" (38.1cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/MSO 21/1Yr ADP Free/Alexa built-in/3 mon Game Pass/Grey/1.6Kg), 83EM008GIN  ","59,990",https://amazon.in//Lenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN/dp/B0D6NCVQZQ/ref=sr_1_8?dib=eyJ2IjoiMSJ9.ygOP_U7g_gmDnySMbmd1D9teJaLQ0zTHyg3UoTtHBOCZus9oLGSmWc3Wp4vmzu2qbAhbvFXzNDcOIAoLOUFJQrrSdx0y7eD37K0h_e3_ZNf5CnmjIEc4hX7TVtIj6D3E28cb_c1_UG51kawb01H2YuBfzgFawZXNXFPOr5cNGT9cMkKNnUWGggKNndOs0EB7f7Z0d-OcPlQuPUInlb-jHMfkRsuZq_-YfauVSJTGCjQ.KnUfsmbLTzIhe3M08DMxHr3reCHW46bFDad8iwAA7K0&dib_tag=se&keywords=laptop&qid=1721447750&sprefix=lap%2Caps%2C222&sr=8-8
